,0,1,2
0,https://sallysbakingaddiction.com/baking-basics-homemade-buttery-flaky-pie-crust/,"Mix the flour and salt together in a large bowl. Add the butter and shortening. Using a pastry cutter (the one I own) or two forks, cut the butter and shortening into the mixture until it resembles coarse meal (pea-sized bits with a few larger bits of fat is OK). A pastry cutter makes this step very easy and quick. Measure 1/2 cup (120ml) of water in a cup. Add ice. Stir it around. From that, measure 1/2 cup (120ml) of water&#8211; since the ice has melted a bit. Drizzle the cold water in, 1 Tablespoon (15ml) at a time, and stir with a rubber spatula or wooden spoon after every Tablespoon (15ml) added. Do not add any more water than you need to. Stop adding water when the dough begins to form large clumps. I always use about 1/2 cup (120ml) of water and a little more in dry winter months (up to 3/4 cup). Transfer the pie dough to a floured work surface. The dough should come together easily and should not feel overly sticky. Using floured hands, fold the dough into itself until the flour is fully incorporated into the fats. Form it into a ball. Divide dough in half. Flatten each half into 1-inch thick discs using your hands. Wrap each tightly in plastic wrap. Refrigerate for at least 2 hours (and up to 5 days). When rolling out the chilled pie dough discs to use in your pie, always use gentle force with your rolling pin. Start from the center of the disc and work your way out in all directions, turning the dough with your hands as you go. Visible specks of butter and fat in the dough are perfectly normal and expected! Proceed with the pie per your recipe&#8217;s instructions.",pie_crust
1,https://tastesbetterfromscratch.com/perfect-pie-crust/,"Add&nbsp;flour, salt to a large mixing bowl.&nbsp; Add chilled shortening and butter and use a pastry blender or fork to cut them into the flour until the mixture resembles coarse crumbs. Add a tablespoon of water at a time until the dough begins to clump together--don't over mix. You may not need the entire 1/2 cup of ice water. Gently mold the dough into a ball, then divide it into 2 pieces. Press each piece gently with your hands into a flat disk.&nbsp; Cover each disk with plastic wrap and refrigerate the dough for 2 hours (or stick it in the freezer for 30 minutes).&nbsp; Dampen a large towel or cloth and lay it flat on your countertop. Place a large piece of parchment paper over it. Lightly flour both sides of the pie dough disc and set it on the parchment paper.&nbsp; Use your rolling pin to gently press the pie dough out into a large circle.&nbsp;Always start at the center of the crust, and work outwards. You want your dough to be thin, and about 1/2 inch larger then the diameter of your pie dish. Gently turn the dough into your pie dish and remove the parchment paper. Settle it smoothly into the bottom and sides of the pan. Trim and crimp the edges or the crust. ",pie_crust
2,https://tastesbetterfromscratch.com/perfect-pie-crust/,"Add&nbsp;flour, salt to a large mixing bowl.&nbsp; Add chilled shortening and butter and use a pastry blender or fork to cut them into the flour until the mixture resembles coarse crumbs. Add a tablespoon of water at a time until the dough begins to clump together--don't over mix. You may not need the entire 1/2 cup of ice water. Gently mold the dough into a ball, then divide it into 2 pieces. Press each piece gently with your hands into a flat disk.&nbsp; Cover each disk with plastic wrap and refrigerate the dough for 2 hours (or stick it in the freezer for 30 minutes).&nbsp; Dampen a large towel or cloth and lay it flat on your countertop. Place a large piece of parchment paper over it. Lightly flour both sides of the pie dough disc and set it on the parchment paper.&nbsp; Use your rolling pin to gently press the pie dough out into a large circle.&nbsp;Always start at the center of the crust, and work outwards. You want your dough to be thin, and about 1/2 inch larger then the diameter of your pie dish. Gently turn the dough into your pie dish and remove the parchment paper. Settle it smoothly into the bottom and sides of the pan. Trim and crimp the edges or the crust. ",pie_crust
3,https://toriavey.com/toris-kitchen/old-fashioned-all-butter-pie-crust/,"Pour cold water into a small dish with a few pieces of ice to chill. There are two ways to integrate the butter into the dry ingredients… by hand mixing or with a food processor. In my experience, both methods work equally well as long as you mix the water in by hand. Don't process the water into the dough, or you'll end up with a tough crust. BREAK UP BUTTER BY HAND: Add flour and salt to a large mixing bowl, stir with a fork to blend. Take cold butter out of the refrigerator and add it to the bowl. Use a pastry cutter to cut the cold butter into the flour, using firm pressure and pushing down repeatedly to break the butter into small pieces. Work as quickly as you comfortably can. Stop when the flour and butter mixture looks like large-curd cottage cheese. There should be a variety of sizes in the butter pieces… the largest should be about the size of a pea. Place flour and butter mixture in the freezer for 2 minutes before proceeding. MIXING DOUGH WITH FOOD PROCESSOR: Fit your processor with a blade attachment. Add flour and salt to the food processor. Take cold butter out of the refrigerator and add it to the processor. Pulse the processor in 3-second bursts to break up the butter. Stop when the flour and butter mixture looks like large-curd cottage cheese. There should be a variety of sizes in the butter pieces… the largest should be about the size of a pea. It should only take 10-12 pulses to get the right consistency; start checking consistency after 8 pulses. Make sure you don’t over-process… having a variety of sizes in the butter chunks will make a flakier dough. Mixture should hold together when squeezed in your hand. Pour mixture into a mixing bowl. Place flour and butter mixture in the freezer for 2 minutes before proceeding. Take ice water out of the refrigerator. Add water to the flour mixture one tablespoonful at a time, using a fork to lightly toss the liquid into the dough. Try not to touch the dough as you mix; you want the mixture to stay as cool as possible. You may not need all the liquid to bring the dough together, so add slowly… the dough can easily turn wet and sticky if you’re not careful. By the same token, you may need a bit more liquid. Pie dough is not an exact science; every batch of dough will be different. When the dough begins to look stringy and larger lumps begin to form, take a fistful of the dough and squeeze it in your palm. Open your palm. If the dough holds together well and is just slightly tacky, it’s ready to pull into a dough ball. If the dough easily crumbles in your hand or falls apart, it is still too dry… add a little more liquid. When dough is ready, pull it together with your hands into two balls, one slightly larger than the other. Flatten the balls into disks that are 7-8 inches across. Cover the disks tightly in plastic wrap and place in the refrigerator immediately. The dough should be refrigerated for at least 1 hour, and up to 48 hours. I prefer to make the dough a day ahead and refrigerate it overnight. You can also freeze the dough for up to 3 months. If you freeze the dough, allow it to thaw and soften a bit before rolling out. TO ROLL OUT CRUSTS: Any large, smooth surface will work, as long as it is in a cool dry area. Marble is ideal. You will need to work quickly to roll out the dough-- again, you want it to stay cool, so have any tools you need nearby and ready to go: rolling pin, flour, pastry scraper, 9” pie plate or dish, a sharp knife, and a baking sheet (as needed). Lightly flour your rolling surface. Take the larger of the two dough disks out of the refrigerator and discard the plastic wrap.  Place it in the center of your rolling surface and sprinkle the top of the disk lightly with flour. Use your rolling pin to roll out the dough. I like to roll it from the center outward, a roll in each direction, as though I’m rolling around the face of a clock (12, 3, 6, 9, 12). You want the dough to expand evenly in all directions, so that it forms a large circular shape. Use more pressure in the center of the dough, and less as you near the edges. Don’t roll past the edge of the dough. As you roll, you may notice cracks forming on the outer edges. If any large cracks develop, pause and pinch the dough together to mend them before rolling again. If the dough becomes sticky as you roll, lightly re-flour the surface of the dough before proceeding. When the dough is about halfway rolled out, use a pastry scraper to loosen the dough from the board and flip it over. Re-flour the board before positioning the dough in the center again. Continue to roll out the dough in the same way as before. You want the dough to end up about 1/8” thick, and as round as possible. As you roll it out, you should see a marbled effect to the dough where patches of butter have formed. This is a good thing—those pockets of butter are what make the crust flaky. Rolling out pie dough swiftly and efficiently takes practice. You may find that your dough is getting too soft, or the butter pieces are melting, as you roll. A little stickiness can be remedied by a sprinkle of flour, but if the dough is getting warm or the fat is melting you’ll need to re-chill the dough before proceeding.&nbsp; Use the pastry scraper to loosen the dough from the board and place it on a baking sheet. Place the baking sheet in the freezer for 1-2 minutes to re-chill the dough. Continue rolling out. When the dough is about 1/8” thick all the way around, take your pie dish or plate and center it in the middle of the dough. The dough will need to extend about 2 inches past the edge of the dish. Use a sharp knife to cut any rough edges off to form a smooth 2-inch circle around the outer edge of the pie dish. Use the pastry scraper to loosen the dough from the rolling surface. Gently fold the dough in quarters. Pick it up and place it in the pie dish, centering the point of the fold in the middle of the dish. Unfold the dough and let it gently settle into the pie dish, lifting the edges of the dough and letting gravity pull it down into the corners. Do not stretch the dough to fit the plate; let it settle naturally, or you’ll end up with a leaky bottom crust. Adjust the dough as needed to keep it as centered as possible in the dish. Alternatively, you can transfer the crust to the dish by rolling it around the rolling pin and unrolling it over the pie dish. I prefer folding it, since it’s easier for me to center in the dish that way, but either method works. When the pie dish has been lined with dough, place it in the refrigerator to chill. Take the smaller of the two dough disks out of the refrigerator and roll it out the same way as you did the first. When trimming the edges, the dough only needs to extend about 1 inch beyond the edge of the pie dish. Re-chill on the baking sheet after rolling out, if necessary. This will be your top crust. Assemble your pie by filling the lower crust with your filling...&nbsp; ...dot the filling with butter, if the recipe requires it... ...then lay the top crust gently over the top of the pie. Center the top crust as much as possible over the top of the dish. Trim the edges of both crusts so that they are a little less than 1/2 inch beyond the rim of the pie dish. Roll the lower crust over the top of the upper crust and pinch gently to form a lip or edge to the crust.&nbsp; Work your way around the pie, rolling and pinching, until the circle is completed. Finish your edges by scalloping or crimping them with a fork. I like to scallop the crust by using the forefinger of one hand to make a crease, then pinching around the crease with the thumb and forefinger of the other hand. I work my way around the inner edge of the pie first making creases, then I finish it by working around the outer edge, scalloping in the opposite direction. Chill the fully assembled pie for at least 10 minutes before baking. Make an egg or milk wash and brush on the upper crust for a nicely browned finish (optional). Milk washes can be a bit uneven, so I prefer an egg wash-- use an egg yolk whisked together with 1 tsp of water. This will give it a nice golden sheen. Cut slits in the upper crust to vent (after the wash, not before),&nbsp;and sprinkle the top of the pie with sugar, if desired. I sometimes like to sprinkle it with turbinado sugar to add a light candy-like crunch and a little sparkle. Bake pie according to recipe directions. During the baking process, I usually turn the pie 180 degrees about halfway through the cooking time to make sure the crust browns evenly (ovens can be hotter in the back than in the front-- this allows for more even heat distribution). If these instructions are followed carefully, you should end up with a flavorful, flaky pie crust! Happy baking. :)",pie_crust
4,https://www.ladybehindthecurtain.com/sweet-pie-dough/,"In the bowl of a food processor; add the flour, salt and sugar. Pulse a couple of time to combine. Add the shortening and butter; pulse to break them up. In a slow stream add the cold water. Stop mixing when the dough comes together.",pie_crust
5,https://www.gimmesomeoven.com/how-to-make-a-pie-crust-recipe/,"Mix the dry ingredients: Combine the flour, sugar (optional) and salt in a large mixing bowl or a food processor.  Whisk or pulse briefly until combined. Cut the butter into the dry ingredients: Sprinkle the diced butter evenly over the dry ingredient mixture.  If working by hand, use a pastry cutter or two forks to cut the butter into the dry ingredients until the butter is evenly dispersed into pea-sized (or smaller) bits.  If using a food processor, briefly pulse the butter and dry ingredients together 5 to 7 times until the butter is evenly dispersed into pea-sized (or smaller) bits, then transfer the mixture to a large mixing bowl. Add water: Sprinkle the dough evenly with the ice water. Use a spatula to quickly mix the water into the dough until it is evenly combined, and the dough begins to form moist clumps.  (If the dough is not sticking together, you can add 1 or 2 more tablespoons of water to help it clump.)  Try not to overmix the dough. Form a dough ball: Using your hands, quickly pack the dough into a ball (like you’re packing a snowball).  Then flatten the ball into a 3/4-inch thick disk. Wrap and chill the dough: Wrap the dough disk tightly in plastic wrap, then refrigerate for at least 1 hour, or up to 3 days, until ready to roll out and use.",pie_crust
6,https://www.marthastewart.com/336991/easy-pie-crust,"To make the dough for the pie crust, mix 2 1/2 cups all-purpose flour and 1 teaspoon each salt and sugar in a medium-size bowl. Cut 2 sticks chilled unsalted butter into pieces. With a pastry blender, cut in butter, working until mixture resembles coarse meal. Add 4 tablespoons ice water; work with hands until dough comes together. If dough is still crumbly, add more ice water a tablespoon at a time (up to 4 more tablespoons). Do not overwork. Divide dough in half, and flatten halves into disks. Wrap disks separately in plastic; refrigerate at least 1 hour. To form the pie shell, roll the dough on a floured surface into a 14-inch round. Wrap around rolling pin and carefully unroll over a 9-inch pie plate. Fit gently into bottom and side of plate. Use kitchen shears to trim dough to a 1-inch overhang; fold under, and seal to form a rim. Crimp rim with fingertips and knuckle. Repeat with remaining dough; wrap each with plastic, stack, and freeze.",pie_crust
7,https://tastesbetterfromscratch.com/perfect-pie-crust/,"Add&nbsp;flour, salt to a large mixing bowl.&nbsp; Add chilled shortening and butter and use a pastry blender or fork to cut them into the flour until the mixture resembles coarse crumbs. Add a tablespoon of water at a time until the dough begins to clump together--don't over mix. You may not need the entire 1/2 cup of ice water. Gently mold the dough into a ball, then divide it into 2 pieces. Press each piece gently with your hands into a flat disk.&nbsp; Cover each disk with plastic wrap and refrigerate the dough for 2 hours (or stick it in the freezer for 30 minutes).&nbsp; Dampen a large towel or cloth and lay it flat on your countertop. Place a large piece of parchment paper over it. Lightly flour both sides of the pie dough disc and set it on the parchment paper.&nbsp; Use your rolling pin to gently press the pie dough out into a large circle.&nbsp;Always start at the center of the crust, and work outwards. You want your dough to be thin, and about 1/2 inch larger then the diameter of your pie dish. Gently turn the dough into your pie dish and remove the parchment paper. Settle it smoothly into the bottom and sides of the pan. Trim and crimp the edges or the crust. ",pie_crust
8,https://www.thekitchn.com/how-to-make-perfectly-flaky-pie-crust-cooking-lessons-from-the-kitchn-191896,"Cube the butter. Remove the butter from the fridge and unwrap. Use a paring knife to cut it into several small cubes. Refrigerate while preparing the flour mixture.  Prepare the ice water. Place a few ice cubes in a small measuring cup (1 cup) and fill with cold water. Stir and set aside. Mix the flour and salt. Combine the flour and salt in the bowl of a food processor and pulse a few times to combine. Alternatively, if making crust by hand, whisk the flour and salt together in a large mixing bowl.  Add half of the butter to the flour: Scatter half the cubes of butter over the surface of the flour. Attach the food processor lid and pulse 15 to 20 times until the mixture resembles cornmeal with pieces of butter no larger than a pea. Alternatively, cut the butter into the flour using a pastry cutter, a fork, or your fingertips. Add the remaining butter and some of the ice water: Remove the lid and sprinkle ¼ cup of ice water over the surface of the butter-flour mixture. Scatter the remaining butter cubes over the water-flour mixture. Pulse 4 times to combine.  Test the dough for doneness — add more water as needed. Check to see if the dough is holding together by squeezing a bit in your hand — if it holds together and feels tacky. It&#x27;s ready; if it breaks apart easily, add a little more water. Add more water a tablespoon at a time as needed. The final dough should have large clumps of dough, small pebbles of butter and should hold together when pressed.  Press the pie dough into disks and refrigerate: Turn the pie dough out onto a clean work surface. Divide the dough into two piles (about 13 ounces each). Use the palm of your hand to quickly gather and press each mound into a thick disk. Wrap in plastic and refrigerate for at least 30 minutes or up to 4 days (or freeze for up to 3 months; defrost in the fridge overnight before using).  Roll out the bottom crust. Unwrap 1 of the disks and place on a work surface dusted with flour. Sprinkle a rolling pin with flour. Working from the middle of the dough outwards, roll the dough into a around 12 to 13 inches in diameter (a few inches larger than your pie pan). Use firm strokes and work the dough as little as possible. If the dough cracks when you first start rolling, let it stand for one minute to warm slightly before rolling again. Use more flour if the dough starts to stick. Use a pastry scraper to lift the pastry from the work surface and make sure it&#x27;s not sticking. Transfer the crust to the pie pan:  Sprinkle the top of the pie crust and your rolling pin with a little flour. Lay your rolling pin on one edge of the pie crust and begin gently rolling the pie crust over the rolling pin. When it&#x27;s all rolled up, move it to the pie pan and gently unroll. Ease the pie crust into the corners of the pan. Trim all but an inch or two of the pie dough from around the edge; use the trimmings to patch up any holes or tears. Chill the rolled-out dough in the pie plate. Refrigerate the pie plate lined with dough for 30 minutes. Meanwhile, heat the oven and prepare the filling. Preheat the oven to 425°F. Arrange a rack in the middle of the oven and heat to 425°F. Prepare the filling. Prepare the filling following your recipe&#x27;s instructions. Fill the pie. Remove the pie pan with crust from the refrigerator and fill it with the prepared filling. Roll out the top crust. Remove the second disk of dough from the refrigerator. Following the same instructions for the bottom crust, roll it into a circle roughly 11 to 12 inches in diameter. Roll the pie crust over the rolling pin and transfer it over the top of the pie. Crimp the edges. Trim the edges of the top crust. Press the top and the bottom crusts gently together and fold them under themselves around the circumference of the pie. (Some pie-makers roll their crusts the other way, and that&#x27;s fine. Go with what feels right to you.) Crimp the edges or press them lightly with a fork to seal. Brush the top with an egg wash and cut steam vents. Whisk the egg yolk with 1 tablespoon of warm water in a small bowl. Brush the entire crust, including crimped edges, with the egg yolk wash. Use a sharp paring knife to cut several vents into the top crust to allow steam to escape. Bake for 15 minutes at 425°F. Place the pie on a baking sheet to catch any drips. Bake for 15 minutes. Lower the heat to 350°F and bake for 30 to 40 minutes. Lower the heat to 350°F. Continue baking until the crust is golden brown and the fruit filling is bubbling, 30 to 40 minutes more. If the edges of the crust start to darken too quickly, cover loosely with aluminum foil. Cool for at least 4 hours. Let the pie cool on a wire rack for at least 4 hours before slicing and serving. ",pie_crust
9,https://www.food.com/recipe/homemade-pie-crust-13619,"Put flour into a mixing bowl with the butter. Using a pastry cutter, cut the butter into the flour. Add salt and water. Mix until dough is formed. Roll out on flat surface. Bake at 375 degrees until brown. Prick crust prior to baking for non filled baked pies.",pie_crust
