,0,1,2
0,https://www.thekitchn.com/how-to-make-puff-pastry-222312,"Make the lean dough: Mix the flour with the salt, then turn out onto your work surface in a pile. Run your fingers down the center to create a trough. Sprinkle 1 tablespoon of water into the trough. Quickly fluff the dough with your fingers, keeping your fingers loose and using a scooping motion. Gather the flour back in to a mound, create a trough, and add another tablespoon of water. Continue sprinkling and fluffing until the flour clumps together in large pieces and holds together when pressed.Chill the dough: Press the dough into a square and wrap in plastic. It&#x27;s fine if it looks a little shaggy and unkempt at this stage. Refrigerate for at least 30 minutes.Prepare the butter block: Cut the butter into a few large pieces and sprinkle with a teaspoon of flour. Begin pounding the butter with a French rolling pin to soften it, sprinkling flour on your rolling pin as needed. Pound the butter flat, then use a pastry scraper to gather it up again. Sprinkle with another teaspoon of flour, pound flat, and repeat. Add one more teaspoon of flour, then continue pounding and gathering, pounding and gathering, until the butter is very pliable and does not break when you fold it over on itself.Chill the butter block: Once the butter is pliable, shape it into a 4-inch x 4-inch square, wrap in plastic, and chill 10 minutes (no longer).Roll out the lean dough: Remove the dough from the fridge and roll out to a roughly 7-inch square.Wrap the butter in the dough: Place the square of butter on top of the dough at a 90-degree angle to the dough. Fold the corners of the dough over the butter so they meet in the middle. Pinch to seal.First turn: Flour the work surface lightly and flip the butter package over so the seams are down. Roll it out to a rectangle roughly 12 inches long by 6 inches wide. Fold the top third over the bottom third, and the bottom over the top third, like a letterSecond turn: Rotate the folded dough so it looks like a book about to be opened. Roll it out again into a rectangle 12 inches by 6 inches. Fold it again.Chill for 30 minutes. Mark 2 divots in the edge of the dough to remind yourself that you&#x27;ve done two turns. Wrap the puff dough in plastic and chill for 30 minutes.Do two more turns: Repeat rolling out and folding the dough two more times. The dough should feel much more smooth and pliable at this point. If you notice any butter popping up through the dough, pat it with a little flour.Chill for 30 minutes: Mark 4 divots in the edge of the dough to remind yourself that you&#x27;ve done 4 turns. Wrap in plastic and chill for 30 minutes.Perform two final turns: Repeat rolling and folding the dough two more times for a total of six turns. By this point, the dough should feel completely smooth and be easy to roll out.Chill for 1 hour or overnight: Wrap in plastic and chill for a final 60 minutes, or overnight.Roll and cut the dough: When ready to bake, begin the oven preheating to 425°F. Roll out the puff pastry dough to between 1/4 and 1/8 inches thick. Use the dough as is to make a large tart, or cut the dough into whatever shapes you need. Transfer them to tart pans or baking sheets. If the dough feels very soft and warm at this point, chill for another 30 minutes before baking.Bake for 10 minutes at 425°F.Lower the oven temperature to 375°F and continue baking until dry, crisp, and deep golden-brown.Cool completely: Baked puff pastry is at its crispiest best the same day it&#x27;s made, but will keep quite well in airtight containers for a few days.",puff_pastry
1,https://bakingamoment.com/easy-homemade-puff-pastry-recipe/,"Place the flour and salt in a large bowl and whisk to combine.Cut the cold butter into 1/4-inch slices and add to the flour mixture, tossing to coat.Stir in the cold water until a thick dough forms.Gather the dough into a ball, flatten it into a disk-shape, and wrap in plastic wrap.Chill for 1 hour in the fridge, or 20 to 30 minutes in the freezer.Unwrap the dough, dust the work surface with flour, and roll the dough into a rough rectangle shape.Fold the dough in thirds, like a letter.Turn 90 degrees, roll and fold again.Repeat about 2 to 4 times, wrap the dough in plastic wrap, and chill for 2 hours or overnight.*",puff_pastry
2,https://www.dessertfortwo.com/15-minute-puff-pastry/,"In a medium bowl, add the flour and salt. Stir to mix.Next, cube the butter and then add it to the flour bowl. Using a pastry blender or two knives, cut the butter into the dough. It will be very crumbly, and you're done when the butter is in uniform pieces all about the size of peas.Next, make a hole in the center of the dough and pour in all of the water. Using a fork, stir to combine the dough.Flour a cutting board, and add the dough. Pat it into a rough square. You will still see chunks of butter and it will seem too dry, but do not add extra water. The dough will come together with each roll.Flour the rolling pin, and roll the dough out in front of you into a rectangle about 10"" long. No need to be too precise here.Fold the bottom third of the dough over the middle of the dough. Fold the upper third of the dough on top of the middle too. Rotate the dough one-quarter turn, and repeat. Use additional flour as needed to prevent the dough from sticking.Roll out, fold, and turn the dough at least 6 or 7 times.When done, wrap the dough in plastic wrap and chill for at least one hour, or overnight. Dough may be frozen, too.Roll out with flour for desired puff pastry use. Please note that this recipe does not have baking temperature and time, because you're supposed to use this pastry in any recipe that calls for one sheet of puff pastry. Understand?",puff_pastry
3,https://www.thekitchn.com/how-to-make-puff-pastry-222312,"Make the lean dough: Mix the flour with the salt, then turn out onto your work surface in a pile. Run your fingers down the center to create a trough. Sprinkle 1 tablespoon of water into the trough. Quickly fluff the dough with your fingers, keeping your fingers loose and using a scooping motion. Gather the flour back in to a mound, create a trough, and add another tablespoon of water. Continue sprinkling and fluffing until the flour clumps together in large pieces and holds together when pressed.Chill the dough: Press the dough into a square and wrap in plastic. It&#x27;s fine if it looks a little shaggy and unkempt at this stage. Refrigerate for at least 30 minutes.Prepare the butter block: Cut the butter into a few large pieces and sprinkle with a teaspoon of flour. Begin pounding the butter with a French rolling pin to soften it, sprinkling flour on your rolling pin as needed. Pound the butter flat, then use a pastry scraper to gather it up again. Sprinkle with another teaspoon of flour, pound flat, and repeat. Add one more teaspoon of flour, then continue pounding and gathering, pounding and gathering, until the butter is very pliable and does not break when you fold it over on itself.Chill the butter block: Once the butter is pliable, shape it into a 4-inch x 4-inch square, wrap in plastic, and chill 10 minutes (no longer).Roll out the lean dough: Remove the dough from the fridge and roll out to a roughly 7-inch square.Wrap the butter in the dough: Place the square of butter on top of the dough at a 90-degree angle to the dough. Fold the corners of the dough over the butter so they meet in the middle. Pinch to seal.First turn: Flour the work surface lightly and flip the butter package over so the seams are down. Roll it out to a rectangle roughly 12 inches long by 6 inches wide. Fold the top third over the bottom third, and the bottom over the top third, like a letterSecond turn: Rotate the folded dough so it looks like a book about to be opened. Roll it out again into a rectangle 12 inches by 6 inches. Fold it again.Chill for 30 minutes. Mark 2 divots in the edge of the dough to remind yourself that you&#x27;ve done two turns. Wrap the puff dough in plastic and chill for 30 minutes.Do two more turns: Repeat rolling out and folding the dough two more times. The dough should feel much more smooth and pliable at this point. If you notice any butter popping up through the dough, pat it with a little flour.Chill for 30 minutes: Mark 4 divots in the edge of the dough to remind yourself that you&#x27;ve done 4 turns. Wrap in plastic and chill for 30 minutes.Perform two final turns: Repeat rolling and folding the dough two more times for a total of six turns. By this point, the dough should feel completely smooth and be easy to roll out.Chill for 1 hour or overnight: Wrap in plastic and chill for a final 60 minutes, or overnight.Roll and cut the dough: When ready to bake, begin the oven preheating to 425°F. Roll out the puff pastry dough to between 1/4 and 1/8 inches thick. Use the dough as is to make a large tart, or cut the dough into whatever shapes you need. Transfer them to tart pans or baking sheets. If the dough feels very soft and warm at this point, chill for another 30 minutes before baking.Bake for 10 minutes at 425°F.Lower the oven temperature to 375°F and continue baking until dry, crisp, and deep golden-brown.Cool completely: Baked puff pastry is at its crispiest best the same day it&#x27;s made, but will keep quite well in airtight containers for a few days.",puff_pastry
4,https://sugarspunrun.com/how-to-make-puff-pastry-recipe/,"Whisk together flour, sugar, and salt in a large bowl.Use a box grater to grate your butter into the flour mixture, briefly tossing the butter each time you’ve shredded about ½ stick so that it doesn’t clump together.Once you’ve grated all of your butter, stir briefly with a wooden spoon so butter is not clumping together and all is coated in flour.While stirring (by hand with a wooden spoon -- do not use an electric mixer or over-mix this recipe) slowly drizzle ice water into the flour/butter mixture. Add just enough ice water so that if you pinch the dough it will hold its shape and not fall apart (see photos in post, the dough will otherwise be quite shaggy). If the mixture is still dry and crumbly and not sticking to itself when pressed after you have added 8 Tablespoons, add additional water one tablespoon at a time. Take care to not overwork the dough or it will be tough.Once the dough is clinging together when pinched, it will still be quite shaggy. Transfer to a lightly floured surface and work the dough together with your palms to make dough cling together. Work (with your palm) into a 6x3” rectangle (it will almost look like a brick!).Wrap dough thoroughly with plastic wrap and transfer to the refrigerator to chill for at least 30 minutes.Once dough has chilled, remove from refrigerator and roll into an 8x12” rectangle.Fold dough into thirds (like you are folding a letter, see photos in post or see video below for visual for each step), rotate 90 degrees, and then roll dough into an 8x12” rectangle again.Fold into thirds again, and repeat this process of folding and rolling until you have done four turns of your dough.Wrap dough well with plastic wrap and return to refrigerator to chill for at least another 30 minutes before using as directed in your recipe.This puff pastry recipe makes the equivalent of two sheets of store-bought puff pastry. To use, divide into two, roll into a ⅛” thick rectangle, and use as indicated in your recipe.",puff_pastry
5,https://www.biggerbolderbaking.com/easy-puff-pastry-recipe/,"Place your butter in the freezer for a minimum of 2 hours, but preferably overnight.In a jug, mix together your water and lemon juice and set aside.In a large bowl mix together the flour and salt. Now I’m going to sound like a home economics book, but you need everything to be cold to yield great pastry, so feel free to put the bowl of flour in the fridge to chill.On the larger side of a grater, grate the frozen butter directly into the flour mix. Stir the butter into the flour in with a knife. Frozen butter is my secret ingredient. The colder the butter the flakier the pastry.&nbsp;So remember, this is a shortcut short crust pastry, so we aren’t folding and doing that whole process. I’m all for process, but if you get a great result with less work, then I’m all for that too.Add in the liquid, holding a little back just in case you don’t need it all. Using your hand, bring your pastry together gently. You want to add just enough water to bring the pastry together. Too much water will not yield you a flakey dough.Bring the dough together to form a ball. Wrap in cling film and place in the fridge for a minimum of 1 hour. You can refrigerate it for up to 3 days or freeze to use at a later day.Note: Once you put pastry in the fridge and it relaxes it will get a little wetter so factor that in.To use your pastry: Follow instructions required by the recipe you are making. Alway bake in a HOT oven for best results.",puff_pastry
6,https://www.foodnetwork.com/recipes/quickest-puff-pastry-recipe-1927422,"Cut 8 ounces (2 sticks) butter into 1/2 to 1/4-inch dice, place on a plate and refrigerate while preparing remaining ingredients.Measure water and add salt; stir to dissolve and set aside.Coarsely dice remaining 4 tablespoons (1/2 stick) butter. Place flour in work bowl of food processor fitted with metal blade; add 4 tablespoons butter and pulse until butter is absorbed -- about ten to twelve 1-second pulses.Add remaining butter and pulse once or twice to distribute. Add water and pulse 3 or 4 times, just until dough forms a rough ball. Do not over-process.Flour work surface and scrape dough from work bowl. Shape dough into a rough rectangle and place between 2 pieces of plastic wrap. Press dough with rolling pin to flatten, then roll back and forth several times with rolling pin to make a 12 by 18 inch rectangle of dough.Peel away plastic wrap and invert dough to floured work surface. Peel away second piece of wrap. Fold dough in thirds in the width, folding the top third down and the bottom third up, to make a 6 by 18-inch rectangle, then roll up the dough from one of the 6-inch ends, making sure to roll end under dough. Press the dough into a square, wrap in plastic and refrigerate 1 hour, or until firm.",puff_pastry
7,https://momsdish.com/recipe/319/quick-puff-pastry-dough,"Prepare all ingredients for the puff pastry dough.Sift the flour and salt into a large bowl, place it in a refrigerator for about 15 minutes. Grate the frozen butter into the flour, while occasionally mixing it in to the flower to prevent it from sticking.Make a well in the bowl and pour in the cold water, mix until you have a firm, rough dough. Wrap the dough tight with a plastic wrap and leave in a refrigerator for 30 minutes.Roll the dough out onto a lightly floured board, knead gently and form into a smooth rectangle. Keep the edges straight and even. Don’t overwork the butter streaks; you should have a marbled effect.Fold the top third down to the center, then the bottom third up and over that, same with the sides. Roll out again to three times the length into a rectangular shape. Place parchment paper on top of the dough, fold over top and bottom of the dough, wrap with a plastic wrap and let it chill in a refrigerator for about an hour.",puff_pastry
8,https://www.epicurious.com/recipes/food/views/rough-puff-pastry-dough-230789,"YieldMakes about 1 lb
Active Time30 min
Total Time3 1/2 hrIngredients1 1/4 cups all-purpose flour1/4 teaspoon salt1 stick (1/2 cup) plus 5 tablespoons unsalted butter, frozen5 to 6 tablespoons ice waterPreparation                                        Sift together flour and salt into a chilled large metal bowl. Set a grater in flour mixture and coarsely grate frozen butter into flour, gently lifting flour and tossing to coat butter.
                                                                            Drizzle 5 tablespoons ice water evenly over flour mixture and gently stir with a fork until incorporated.
                                                                            Test mixture by gently squeezing a small handful: When it has the proper texture, it will hold together without crumbling apart. If necessary, add another tablespoon water, stirring until just incorporated and testing again. (If you overwork mixture or add too much water, pastry will be tough.)
                                                                            Gather mixture together and form into a 5-inch square, then chill, wrapped in plastic wrap, until firm, about 30 minutes. (Dough will be lumpy and streaky.)
                                                                            Roll out dough on a floured surface with a floured rolling pin into a 15- by- 8-inch rectangle. Arrange dough with a short side nearest you, then fold dough into thirds like a letter: bottom third up and top third down over dough. Rewrap dough and chill until firm, about 30 minutes.
                                                                            Arrange dough with a short side nearest you on a floured surface and repeat rolling out, folding, and chilling 2 more times. Brush off any excess flour, then wrap dough in plastic wrap and chill at least 1 hour.
                                    Cooks' note:Related Video",puff_pastry
9,https://www.bonappetit.com/recipe/shortcut-puff-pastry,"Whisk sugar, salt, and 2½ cups flour in a large bowl to combine. Grate ½ cup butter on the large holes of a box grater directly into bowl (work quickly so the butter doesn’t soften too much in your hands).Thinly slice remaining ¾ cup butter and add to bowl. Toss to coat butter, then quickly smash slices with your fingers into smaller, flatter pieces.Gradually drizzle in 7 Tbsp. ice water, tossing constantly with a fork to distribute. Using your hands, knead dough a couple of times in bowl to bring together in large clumps. Transfer clumps to a piece of plastic wrap, leaving dry bits behind. Toss dry bits in bowl, drizzling in more ice water by the teaspoonful as needed, until they hold together when squeezed in your hand (it will be very dry, which is normal).Add to dough on plastic and wrap tightly, forming into a 6"" square. Flatten, pushing dough into corners and pressing out any air pockets. Chill 2 hours.Let dough sit at room temperature about 4 minutes to soften. Roll out on a lightly floured surface into a long rectangle about ¼"" thick.Fold into thirds like a letter and rotate 90°. Repeat rolling and folding process, dusting with more flour as needed. Rewrap tightly and chill at least 30 minutes before using.Do Ahead: Dough can be made 2 days ahead. Keep chilled.",puff_pastry
